Incidence, US by County, All Races, All Cancer Sites (Both Sexes), 2013 - 2017
Area,County FIPS,"Age-Adjusted Rate per 100,000",Lower CI,Upper CI,Count
"Jackson, Alabama","1071","438.8","416.5","462.0","1571"
"Houston, Alabama","1069","438.8","422.5","455.6","2856"
"Park, Wyoming","56029","438.8","409.1","470.4","930"
"Berkshire, Massachusetts","25003","438.8","424.9","453.1","4247"
"Howard, Nebraska","31093","438.7","379.4","505.8","209"
"Aransas, Texas","48007","438.6","408.0","471.1","919"
"Crawford, Iowa","19047","438.6","398.8","481.3","478"
"Caledonia, Vermont","50005","438.5","409.1","469.6","920"
"Murray, Oklahoma","40099","438.5","396.3","484.4","417"
"Quay, New Mexico","35037","438.4","386.9","495.8","300"
"Hood, Texas","48221","438.4","417.7","459.9","1947"
"St. Lucie, Florida","12111","438.4","429.3","447.6","9917"
"Hardee, Florida","12049","438.3","405.3","473.4","667"
"Orange, Vermont","50017","438.2","408.1","470.1","880"
"Jerauld, South Dakota","46073","438.2","335.6","567.2","77"
"Lincoln, Idaho","16063","438.1","360.7","527.1","119"
"Hutchinson, South Dakota","46067","438.1","379.9","503.4","241"
"Cherokee, Oklahoma","40021","438.1","413.0","464.4","1206"
"Kane, Illinois","17089","438.0","430.0","446.2","11890"
"Ingham, Michigan","26065","437.8","426.6","449.1","6294"
"Clarendon, South Carolina","45027","437.8","410.8","466.3","1101"
"Schoolcraft, Michigan","26153","437.8","385.7","496.1","303"
"Colbert, Alabama","1033","437.8","416.0","460.4","1626"
"Madison, North Carolina","37115","437.7","404.2","473.4","693"
"Tarrant, Texas","48439","437.7","433.3","442.1","40479"
"Amador, California","6005","437.7","413.3","463.4","1409"
"Taylor, Florida","12123","437.6","404.1","473.4","666"
"Bristol, Massachusetts","25005","437.6","430.5","444.9","15150"
"Charlevoix, Michigan","26029","437.6","406.6","470.7","868"
"Watauga, North Carolina","37189","437.5","412.5","463.7","1250"
"Madison, Tennessee","47113","437.3","420.2","455.0","2591"
"Sweet Grass, Montana","30097","437.3","359.1","529.7","129"
"Jefferson, Wisconsin","55055","437.3","418.9","456.3","2250"
"Darke, Ohio","39037","437.2","414.7","460.6","1520"
"Ritchie, West Virginia","54085","437.2","388.0","491.5","321"
"Otsego, Michigan","26137","437.2","404.9","471.7","742"
"Perry, Missouri","29157","437.2","400.1","476.9","539"
"Wayne, Ohio","39169","437.1","421.4","453.1","3135"
"Santa Barbara, California","6083","437.1","428.6","445.8","10511"
"Daviess, Indiana","18027","437.1","406.9","468.9","816"
"Poquoson, Virginia","51735","437.0","391.5","486.8","358"
"Hall, Texas","48191","436.9","349.2","542.0","101"
"Wyandot, Ohio","39175","436.9","402.9","473.2","648"
"Shawano, Wisconsin","55115","436.9","412.5","462.5","1297"
"Thurston, Nebraska","31173","436.8","366.1","516.9","143"
"Seneca, Ohio","39147","436.8","414.4","460.2","1542"
"Marshall, Oklahoma","40095","436.7","398.4","478.0","523"
"Elkhart, Indiana","18039","436.6","424.1","449.4","4782"
"Dillon, South Carolina","45033","436.5","406.3","468.6","822"
"El Dorado, California","6017","436.5","424.7","448.7","5726"
"McCormick, South Carolina","45065","436.4","390.9","487.2","414"
"Jefferson, Nebraska","31095","436.4","379.7","500.0","250"
"Nome, Alaska","2180","436.3","362.5","519.7","155"
"Stone, Arkansas","5137","436.3","392.9","483.7","453"
"Cameron, Louisiana","22023","436.3","373.7","506.9","187"
"Preston, West Virginia","54077","436.3","409.0","465.1","1011"
"Grant, Oklahoma","40053","436.1","364.1","519.5","140"
"Bollinger, Missouri","29017","436.1","390.7","485.7","366"
"Saline, Missouri","29195","436.1","402.0","472.5","644"
"Warren, Missouri","29219","436.1","407.6","466.2","927"
"Runnels, Texas","48399","435.9","387.0","489.7","315"
"Jackson, Wisconsin","55053","435.8","400.4","473.7","596"
"Lafayette, Florida","12067","435.7","379.2","498.6","217"
"Latah, Idaho","16057","435.7","404.8","468.3","790"
"Berrien, Georgia","13019","435.7","398.2","475.9","522"
"Pushmataha, Oklahoma","40127","435.5","389.2","486.2","364"
"Winkler, Texas","48495","435.5","369.3","510.1","159"
"Wasco, Oregon","41065","435.5","404.2","468.7","787"
"Chicot, Arkansas","5017","435.3","388.7","486.4","344"
"Henderson, Illinois","17071","435.3","380.5","497.2","253"
"Williamson, Tennessee","47187","435.3","422.7","448.2","4864"
"Hardin, Texas","48199","435.1","412.6","458.5","1469"
"Sheridan, Montana","30091","435.0","358.2","525.5","124"
"Vernon, Missouri","29217","435.0","399.8","472.8","601"
"Chambers, Texas","48071","435.0","405.0","466.7","838"
"Dodge, Wisconsin","55027","434.9","417.4","453.0","2447"
"Fulton, Arkansas","5049","434.9","391.9","482.1","435"
"Bedford, Virginia","51917","434.9","416.9","453.6","2422"
"Giles, Tennessee","47055","434.9","405.7","465.8","890"
"Coke, Texas","48081","434.9","354.5","531.0","122"
"Mahoning, Ohio","39099","434.8","424.3","445.5","7167"
"Umatilla, Oregon","41059","434.8","415.1","455.4","1887"
"Fairfield, South Carolina","45039","434.7","402.1","469.5","726"
"Hardin, Tennessee","47071","434.5","404.3","466.5","844"
"Wakulla, Florida","12129","434.5","403.7","467.2","798"
"Newaygo, Michigan","26123","434.4","410.9","458.9","1398"
"Iron, Wisconsin","55051","434.4","379.0","498.5","256"
"Highlands, Florida","12055","434.4","418.7","450.5","4156"
"Northampton, North Carolina","37131","434.4","400.6","470.6","713"
"Huntingdon, Pennsylvania","42061","434.2","410.7","458.8","1363"
"Carroll, Arkansas","5015","434.2","405.0","465.3","917"
"Lyon, Nevada","32019","434.2","412.1","457.4","1617"
"Harrison, Texas","48203","434.1","413.3","455.6","1728"
"Hill, Texas","48217","434.1","407.3","462.3","1075"
"Calhoun, Florida","12013","434.1","392.7","479.1","414"
"Gallatin, Montana","30031","433.9","414.9","453.6","2102"
"Vernon, Wisconsin","55123","433.8","404.4","465.0","890"
"Currituck, North Carolina","37053","433.8","400.9","468.9","698"
"Boone, Missouri","29019","433.7","418.9","448.9","3442"
"Jackson, Illinois","17077","433.7","409.9","458.5","1330"
"Linn, Oregon","41043","433.7","418.9","449.0","3443"
"Alcona, Michigan","26001","433.6","385.5","487.4","469"
"Sherman, Oregon","41055","433.6","326.7","571.1","63"
"Anderson, Texas","48001","433.6","411.1","457.0","1432"
"Grundy, Missouri","29079","433.6","384.0","488.2","309"
"Transylvania, North Carolina","37175","433.5","407.7","460.7","1307"
"Marshall, West Virginia","54051","433.4","405.8","462.4","1020"
"Shannon, South Dakota","46113","433.4","372.0","501.4","203"
"Wood, Texas","48499","433.3","410.3","457.5","1587"
"Cullman, Alabama","1043","433.3","415.2","452.0","2299"
"Solano, California","6095","433.3","424.9","441.8","10753"
"Sacramento, California","6067","433.3","428.6","437.9","34500"
"Bryan, Oklahoma","40013","433.3","408.5","459.2","1209"
"Mendocino, California","6045","433.3","415.9","451.3","2641"
"Allen, Indiana","18003","433.2","423.9","442.6","8662"
"Esmeralda, Nevada","32009","433.2","274.6","666.8","31"
"Abbeville, South Carolina","45001","433.1","401.1","467.2","748"
"Anchorage, Alaska","2020","433.1","421.2","445.2","5759"
"Glacier, Montana","30035","433.0","382.7","488.0","285"
"Bastrop, Texas","48021","432.9","413.4","453.2","1997"
"Wythe, Virginia","51197","432.9","404.3","463.1","913"
"Alleghany/Clifton Forge, Virginia","51005","432.7","394.6","474.1","536"
"Scotts Bluff, Nebraska","31157","432.7","405.6","461.2","1036"
"Young, Texas","48503","432.6","395.4","472.5","541"
"Roane, Tennessee","47145","432.5","411.3","454.5","1754"
"Red River, Texas","48387","432.5","390.2","478.9","427"
"Fayette, Illinois","17051","432.5","398.8","468.5","634"
"Union, Pennsylvania","42119","432.3","407.7","458.1","1199"
"Livingston, Missouri","29117","432.3","391.2","476.8","433"
"Monroe, Illinois","17133","432.2","404.3","461.7","944"
"Napa, California","6055","432.2","418.5","446.3","3968"
"Blount, Alabama","1009","432.0","410.4","454.4","1585"
"Saluda, South Carolina","45081","432.0","396.3","470.3","579"
"Logan, Oklahoma","40083","431.9","406.5","458.6","1137"
"Winston, Mississippi","28159","431.9","395.3","471.4","544"
"Edgar, Illinois","17045","431.9","395.3","471.4","560"
"Greene, Ohio","39057","431.9","418.7","445.4","4325"
"Sonoma, California","6097","431.8","424.4","439.3","14158"
"St. Joseph, Indiana","18141","431.8","421.2","442.6","6663"
"Cumberland, Virginia","51049","431.8","383.4","485.4","310"
"Campbell, South Dakota","46021","431.7","297.5","612.9","48"
"Major, Oklahoma","40093","431.7","374.8","495.4","227"
"Fergus, Montana","30027","431.6","385.6","482.1","374"
"Matagorda, Texas","48321","431.6","404.1","460.5","976"
"Todd, South Dakota","46121","431.6","358.5","514.1","136"
"Windham, Vermont","50025","431.5","407.3","457.0","1353"
"Knox, Nebraska","31107","431.4","378.7","490.1","289"
"Wise, Texas","48497","431.4","409.8","453.8","1584"
"Madison, Virginia","51113","431.4","389.3","477.4","421"
"Butte, South Dakota","46019","431.4","381.1","486.8","296"
"Mohave, Arizona","4015","431.2","420.6","441.9","7894"
