Incidence, US by County, All Races, Prostate (Male), 2013 - 2017
Area,County FIPS,"Age-Adjusted Rate per 100,000",Lower CI,Upper CI,Count
"Richland, Montana","30083","88.7","59.3","128.3","31"
"Edgar, Illinois","17045","88.7","67.0","116.3","58"
"Charlevoix, Michigan","26029","88.6","71.6","109.3","99"
"Montgomery, Texas","48339","88.6","83.4","94.0","1229"
"Kent, Michigan","26081","88.6","84.0","93.4","1466"
"Denver, Colorado","8031","88.6","83.8","93.7","1354"
"Ottawa, Michigan","26139","88.6","81.9","95.7","671"
"Vermillion, Indiana","18165","88.6","64.8","119.3","49"
"Warren, Kentucky","21227","88.5","78.0","100.1","274"
"Benton, Oregon","41003","88.5","77.1","101.3","232"
"Manatee, Florida","12081","88.5","83.8","93.4","1418"
"Ross, Ohio","39141","88.5","76.6","101.8","212"
"Perry, Illinois","17145","88.4","67.6","113.9","63"
"Baldwin, Alabama","1003","88.4","81.5","95.7","641"
"Montgomery, Illinois","17135","88.4","70.7","109.5","89"
"Jefferson, Ohio","39081","88.4","77.0","101.4","225"
"Warren, Iowa","19181","88.4","73.6","105.4","132"
"Floyd, Virginia","51063","88.4","65.9","117.5","55"
"Coosa, Alabama","1037","88.4","61.6","125.0","38"
"Giles, Tennessee","47055","88.3","70.8","109.4","93"
"Lycoming, Pennsylvania","42081","88.3","78.9","98.6","338"
"Campbell, Wyoming","56005","88.3","69.6","110.3","103"
"Crawford, Illinois","17033","88.3","66.9","115.2","59"
"Gasconade, Missouri","29073","88.3","65.9","117.4","53"
"Prince William, Virginia","51153","88.2","81.7","95.0","822"
"Van Zandt, Texas","48467","88.2","75.3","103.0","173"
"Dickey, North Dakota","38021","88.1","49.6","148.6","16"
"Vinton, Ohio","39163","88.1","61.4","123.5","39"
"Ionia, Michigan","26067","88.1","74.8","103.1","168"
"Lavaca, Texas","48285","88.1","68.5","112.6","70"
"Sanders, Montana","30089","88.1","66.5","118.4","60"
"Monongalia, West Virginia","54061","88.1","76.3","101.1","220"
"Itawamba, Mississippi","28057","88.0","67.7","113.1","65"
"Pulaski, Indiana","18131","87.9","62.4","121.6","40"
"Jackson, Arkansas","5067","87.8","64.6","117.5","49"
"Lauderdale, Alabama","1077","87.8","77.3","99.4","266"
"Logan, West Virginia","54045","87.8","70.4","108.4","99"
"Kings, California","6031","87.8","77.0","99.7","255"
"Stone, Missouri","29209","87.8","73.4","105.2","145"
"Pickens, South Carolina","45077","87.8","78.3","98.3","319"
"Jefferson, Tennessee","47089","87.8","75.0","102.4","173"
"St. Francois, Missouri","29187","87.7","74.9","102.1","174"
"Winnebago, Iowa","19189","87.7","59.1","126.8","32"
"Bartow, Georgia","13015","87.7","76.5","100.1","243"
"Washington, Iowa","19183","87.7","67.2","113.1","63"
"Pendleton, West Virginia","54071","87.7","58.9","130.6","30"
"Roanoke, Virginia","51161","87.7","77.7","98.8","291"
"Alleghany/Clifton Forge, Virginia","51005","87.7","65.9","116.2","56"
"Pulaski, Virginia","51155","87.7","72.1","106.2","117"
"Seminole, Florida","12117","87.6","82.4","93.1","1103"
"Mendocino, California","6045","87.6","77.2","99.2","284"
"Grant, Oregon","41023","87.5","60.2","128.8","34"
"Hernando, Florida","12053","87.5","81.0","94.5","712"
"Craig, Oklahoma","40035","87.5","63.2","119.0","44"
"Hancock, Illinois","17067","87.4","67.2","112.9","65"
"Presque Isle, Michigan","26141","87.4","65.6","117.5","60"
"Cooke, Texas","48097","87.4","72.0","105.5","117"
"Rio Blanco, Colorado","8103","87.4","52.6","139.1","20"
"Knox, Kentucky","21121","87.4","69.3","109.1","84"
"Boone, Illinois","17007","87.3","73.0","103.8","137"
"Klamath, Oregon","41035","87.3","75.6","100.4","216"
"White, Tennessee","47185","87.2","69.2","109.0","84"
"Berkshire, Massachusetts","25003","87.2","79.0","96.1","433"
"Madison, North Carolina","37115","87.2","68.3","110.9","76"
"Guadalupe, Texas","48187","87.2","77.9","97.2","340"
"Fresno, California","6019","87.1","83.2","91.3","1897"
"Windsor, Vermont","50027","87.1","75.1","100.8","200"
"Guernsey, Ohio","39059","87.1","71.8","105.0","118"
"Clinton, New York","36019","87.1","75.9","99.7","228"
"Nolan, Texas","48353","87.1","61.9","119.8","40"
"Henry, Indiana","18065","87.0","73.1","103.0","143"
"Tippah, Mississippi","28139","87.0","64.6","114.8","53"
"Madison, Indiana","18095","87.0","78.0","96.7","359"
"Rutland, Vermont","50021","86.9","74.9","100.7","201"
"Flagler, Florida","12035","86.9","78.7","95.9","454"
"Sauk, Wisconsin","55111","86.9","74.4","101.1","180"
"Skagit, Washington","53057","86.8","78.1","96.3","379"
"Marshall, Alabama","1095","86.8","76.2","98.6","254"
"Huntingdon, Pennsylvania","42061","86.7","73.0","102.6","146"
"Wayne, Pennsylvania","42127","86.7","74.5","100.7","190"
"Fleming, Kentucky","21069","86.7","61.8","119.2","42"
"Rockwall, Texas","48397","86.7","74.3","100.5","195"
"Christian, Missouri","29043","86.6","75.0","99.6","209"
"Kosciusko, Indiana","18085","86.6","74.8","99.8","204"
"Wichita, Texas","48485","86.5","76.7","97.2","295"
"Kittitas, Washington","53037","86.5","70.8","105.0","111"
"Bartholomew, Indiana","18005","86.5","74.7","99.7","199"
"St. Lucie, Florida","12111","86.5","81.1","92.1","1009"
"Marshall, Oklahoma","40095","86.4","64.7","114.4","54"
"Eastland, Texas","48133","86.4","65.4","113.0","59"
"Sumter, Florida","12119","86.4","79.2","94.7","836"
"Washakie, Wyoming","56043","86.4","57.0","128.2","28"
"Wood, Texas","48499","86.3","73.4","101.4","168"
"Lincoln, Wyoming","56023","86.3","64.2","114.1","56"
"Carroll, Missouri","29033","86.3","56.4","128.4","27"
"Jackson, Indiana","18071","86.3","70.3","104.9","106"
"Preble, Ohio","39135","86.2","71.2","103.8","121"
"Santa Clara, California","6085","86.2","83.5","89.0","4117"
"Inyo, California","6027","86.2","66.5","111.2","67"
"Okmulgee, Oklahoma","40111","86.2","70.5","104.6","108"
"Camp, Texas","48063","86.1","60.7","120.0","39"
"Pike, Arkansas","5109","86.1","59.4","122.4","34"
"Brown, Indiana","18013","86.1","64.4","114.8","58"
"Franklin, Washington","53021","86.0","71.7","102.2","144"
"Clay, Indiana","18021","86.0","67.0","109.1","73"
"Orange, Texas","48361","86.0","74.8","98.4","223"
"Bandera, Texas","48019","86.0","67.5","109.2","84"
"Boulder, Colorado","8013","86.0","79.6","92.8","729"
"Knox, Illinois","17095","85.9","72.8","100.9","159"
"Orange, Vermont","50017","85.9","68.6","106.8","93"
"Washington, Colorado","8121","85.9","48.8","144.8","16"
"Bulloch, Georgia","13031","85.9","71.7","102.2","140"
"Stanislaus, California","6099","85.8","80.7","91.2","1113"
"Saluda, South Carolina","45081","85.7","64.8","111.8","59"
"Putnam, Tennessee","47141","85.7","73.7","99.2","188"
"Greene, Arkansas","5055","85.7","70.3","103.6","112"
"Poinsett, Arkansas","5111","85.7","65.3","110.8","64"
"York, Pennsylvania","42133","85.7","80.8","90.8","1196"
"Whitley, Kentucky","21235","85.7","68.3","106.3","89"
"Warren, Virginia","51187","85.7","69.1","105.3","102"

"undefined"
